indice_tiempo,region_de_destino,categoria_del_hotel,tasa_de_ocupacion_plazas,observaciones
2022-05-01,Litoral,Para Hoteles,0.19,""
2022-05-01,Litoral,Total,0.31,""
2022-05-01,Norte,1 y 2 estrellas,0.24,""
2022-05-01,Norte,3 estrellas/boutiques/aparts,0.3,""
2022-05-01,Norte,4 y 5 estrellas,0.47,""
2022-05-01,Norte,Para Hoteles,0.18,""
2022-05-01,Norte,Total,0.28,""
2022-05-01,Patagonia,1 y 2 estrellas,0.35,""
2022-05-01,Patagonia,3 estrellas/boutiques/aparts,0.27,""
2022-05-01,Patagonia,4 y 5 estrellas,0.45,""
2022-05-01,Patagonia,Para Hoteles,0.22,""
2022-05-01,Patagonia,Total,0.32,""
2022-06-01,Buenos Aires,1 y 2 estrellas,0.14,""
2022-06-01,Buenos Aires,3 estrellas/boutiques/aparts,0.15,""
2022-06-01,Buenos Aires,4 y 5 estrellas,0.19,""
2022-06-01,Buenos Aires,Para Hoteles,0.12,""
2022-06-01,Buenos Aires,Total,0.14,""
2022-06-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-06-01,CABA,3 estrellas/boutiques/aparts,0.48,""
2022-06-01,CABA,4 y 5 estrellas,0.45,""
2022-06-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-06-01,CABA,Total,0.46,""
2022-06-01,Cuyo,1 y 2 estrellas,0.26,""
2022-06-01,Cuyo,3 estrellas/boutiques/aparts,0.41,""
2022-06-01,Cuyo,4 y 5 estrellas,0.42,""
2022-06-01,Cuyo,Para Hoteles,0.13,""
2022-06-01,Cuyo,Total,0.33,""
2022-06-01,Córdoba,1 y 2 estrellas,0.24,""
2022-06-01,Córdoba,3 estrellas/boutiques/aparts,0.36,""
2022-06-01,Córdoba,4 y 5 estrellas,0.38,""
2022-06-01,Córdoba,Para Hoteles,0.17,""
2022-06-01,Córdoba,Total,0.26,""
2022-06-01,Litoral,1 y 2 estrellas,0.24,""
2022-06-01,Litoral,3 estrellas/boutiques/aparts,0.31,""
2022-06-01,Litoral,4 y 5 estrellas,0.41,""
2022-06-01,Litoral,Para Hoteles,0.21,""
2022-06-01,Litoral,Total,0.31,""
2022-06-01,Norte,1 y 2 estrellas,0.31,""
2022-06-01,Norte,3 estrellas/boutiques/aparts,0.36,""
2022-06-01,Norte,4 y 5 estrellas,0.51,""
2022-06-01,Norte,Para Hoteles,0.21,""
2022-06-01,Norte,Total,0.33,""
2022-06-01,Patagonia,1 y 2 estrellas,0.48,""
2022-06-01,Patagonia,3 estrellas/boutiques/aparts,0.32,""
2022-06-01,Patagonia,4 y 5 estrellas,0.49,""
2022-06-01,Patagonia,Para Hoteles,0.19,""
2022-06-01,Patagonia,Total,0.35,""
2022-07-01,Buenos Aires,1 y 2 estrellas,0.24,""
2022-07-01,Buenos Aires,3 estrellas/boutiques/aparts,0.26,""
2022-07-01,Buenos Aires,4 y 5 estrellas,0.31,""
2022-07-01,Buenos Aires,Para Hoteles,0.16,""
2022-07-01,Buenos Aires,Total,0.23,""
2022-07-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-07-01,CABA,3 estrellas/boutiques/aparts,0.61,""
2022-07-01,CABA,4 y 5 estrellas,0.58,""
2022-07-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-07-01,CABA,Total,0.57,""
2022-07-01,Cuyo,1 y 2 estrellas,0.37,""
2022-07-01,Cuyo,3 estrellas/boutiques/aparts,0.51,""
2022-07-01,Cuyo,4 y 5 estrellas,0.57,""
2022-07-01,Cuyo,Para Hoteles,0.29,""
2022-07-01,Cuyo,Total,0.45,""
2022-07-01,Córdoba,1 y 2 estrellas,0.4,""
2022-07-01,Córdoba,3 estrellas/boutiques/aparts,0.48,""
2022-07-01,Córdoba,4 y 5 estrellas,0.53,""
2022-07-01,Córdoba,Para Hoteles,0.37,""
2022-07-01,Córdoba,Total,0.42,""
2022-07-01,Litoral,1 y 2 estrellas,0.31,""
2022-07-01,Litoral,3 estrellas/boutiques/aparts,0.38,""
2022-07-01,Litoral,4 y 5 estrellas,0.48,""
2022-07-01,Litoral,Para Hoteles,0.33,""
2022-07-01,Litoral,Total,0.39,""
2022-07-01,Norte,1 y 2 estrellas,0.52,""
2022-07-01,Norte,3 estrellas/boutiques/aparts,0.55,""
2022-07-01,Norte,4 y 5 estrellas,0.64,""
2022-07-01,Norte,Para Hoteles,0.39,""
2022-07-01,Norte,Total,0.51,""
2022-07-01,Patagonia,1 y 2 estrellas,0.64,""
2022-07-01,Patagonia,3 estrellas/boutiques/aparts,0.51,""
2022-07-01,Patagonia,4 y 5 estrellas,0.64,""
2022-07-01,Patagonia,Para Hoteles,0.37,""
2022-07-01,Patagonia,Total,0.53,""
2022-08-01,Buenos Aires,1 y 2 estrellas,0.18,""
2022-08-01,Buenos Aires,3 estrellas/boutiques/aparts,0.2,""
2022-08-01,Buenos Aires,4 y 5 estrellas,0.26,""
2022-08-01,Buenos Aires,Para Hoteles,0.15,""
2022-08-01,Buenos Aires,Total,0.19,""
2022-08-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-08-01,CABA,3 estrellas/boutiques/aparts,0.52,""
2022-08-01,CABA,4 y 5 estrellas,0.48,""
2022-08-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-08-01,CABA,Total,0.48,""
2022-08-01,Cuyo,1 y 2 estrellas,0.28,""
2022-08-01,Cuyo,3 estrellas/boutiques/aparts,0.37,""
2022-08-01,Cuyo,4 y 5 estrellas,0.48,""
2022-08-01,Cuyo,Para Hoteles,0.15,""
2022-08-01,Cuyo,Total,0.34,""
2022-08-01,Córdoba,1 y 2 estrellas,0.28,""
2022-08-01,Córdoba,3 estrellas/boutiques/aparts,0.34,""
2022-08-01,Córdoba,4 y 5 estrellas,0.38,""
2022-08-01,Córdoba,Para Hoteles,0.16,""
2022-08-01,Córdoba,Total,0.26,""
2022-08-01,Litoral,1 y 2 estrellas,0.25,""
2022-08-01,Litoral,3 estrellas/boutiques/aparts,0.34,""
2022-08-01,Litoral,4 y 5 estrellas,0.43,""
2022-08-01,Litoral,Para Hoteles,0.21,""
2022-08-01,Litoral,Total,0.33,""
2022-08-01,Norte,1 y 2 estrellas,0.34,""
2022-08-01,Norte,3 estrellas/boutiques/aparts,0.38,""
2022-08-01,Norte,4 y 5 estrellas,0.53,""
2022-08-01,Norte,Para Hoteles,0.25,""
2022-08-01,Norte,Total,0.36,""
2022-08-01,Patagonia,1 y 2 estrellas,0.58,""
2022-08-01,Patagonia,3 estrellas/boutiques/aparts,0.47,""
2022-08-01,Patagonia,4 y 5 estrellas,0.61,""
2022-08-01,Patagonia,Para Hoteles,0.33,""
2022-08-01,Patagonia,Total,0.48,""
2022-09-01,Buenos Aires,1 y 2 estrellas,0.2,""
2022-09-01,Buenos Aires,3 estrellas/boutiques/aparts,0.2,""
2022-09-01,Buenos Aires,4 y 5 estrellas,0.28,""
2022-09-01,Buenos Aires,Para Hoteles,0.2,""
2022-09-01,Buenos Aires,Total,0.22,""
2022-09-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-09-01,CABA,3 estrellas/boutiques/aparts,0.58,""
2022-09-01,CABA,4 y 5 estrellas,0.53,""
2022-09-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-09-01,CABA,Total,0.53,""
2022-09-01,Cuyo,1 y 2 estrellas,0.28,""
2022-09-01,Cuyo,3 estrellas/boutiques/aparts,0.37,""
2022-09-01,Cuyo,4 y 5 estrellas,0.48,""
2022-09-01,Cuyo,Para Hoteles,0.17,""
2022-09-01,Cuyo,Total,0.33,""
2022-09-01,Córdoba,1 y 2 estrellas,0.3,""
2022-09-01,Córdoba,3 estrellas/boutiques/aparts,0.35,""
2022-09-01,Córdoba,4 y 5 estrellas,0.41,""
2022-09-01,Córdoba,Para Hoteles,0.19,""
2022-09-01,Córdoba,Total,0.28,""
2022-09-01,Litoral,1 y 2 estrellas,0.28,""
2022-09-01,Litoral,3 estrellas/boutiques/aparts,0.33,""
2022-09-01,Litoral,4 y 5 estrellas,0.44,""
2022-09-01,Litoral,Para Hoteles,0.26,""
2022-09-01,Litoral,Total,0.35,""
2022-09-01,Norte,1 y 2 estrellas,0.26,""
2022-09-01,Norte,3 estrellas/boutiques/aparts,0.36,""
2022-09-01,Norte,4 y 5 estrellas,0.53,""
2022-09-01,Norte,Para Hoteles,0.25,""
2022-09-01,Norte,Total,0.34,""
2022-09-01,Patagonia,1 y 2 estrellas,0.65,""
2022-09-01,Patagonia,3 estrellas/boutiques/aparts,0.49,""
2022-09-01,Patagonia,4 y 5 estrellas,0.62,""
2022-09-01,Patagonia,Para Hoteles,0.3,""
2022-09-01,Patagonia,Total,0.5,""
2022-10-01,Buenos Aires,1 y 2 estrellas,0.33,""
2022-10-01,Buenos Aires,3 estrellas/boutiques/aparts,0.35,""
2022-10-01,Buenos Aires,4 y 5 estrellas,0.43,""
2022-10-01,Buenos Aires,Para Hoteles,0.34,""
2022-10-01,Buenos Aires,Total,0.35,""
2022-10-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-10-01,CABA,3 estrellas/boutiques/aparts,0.6,""
2022-10-01,CABA,4 y 5 estrellas,0.58,""
2022-10-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-10-01,CABA,Total,0.56,""
2022-10-01,Cuyo,1 y 2 estrellas,0.3,""
2022-10-01,Cuyo,3 estrellas/boutiques/aparts,0.43,""
2022-10-01,Cuyo,4 y 5 estrellas,0.51,""
2022-10-01,Cuyo,Para Hoteles,0.2,""
2022-10-01,Cuyo,Total,0.37,""
2022-10-01,Córdoba,1 y 2 estrellas,0.37,""
2022-10-01,Córdoba,3 estrellas/boutiques/aparts,0.34,""
2022-10-01,Córdoba,4 y 5 estrellas,0.39,""
2022-10-01,Córdoba,Para Hoteles,0.27,""
2022-10-01,Córdoba,Total,0.32,""
2022-10-01,Litoral,1 y 2 estrellas,0.27,""
2022-10-01,Litoral,3 estrellas/boutiques/aparts,0.34,""
2022-10-01,Litoral,4 y 5 estrellas,0.43,""
2022-10-01,Litoral,Para Hoteles,0.25,""
2022-10-01,Litoral,Total,0.34,""
2022-10-01,Norte,1 y 2 estrellas,0.23,""
2022-10-01,Norte,3 estrellas/boutiques/aparts,0.41,""
2022-10-01,Norte,4 y 5 estrellas,0.53,""
2022-10-01,Norte,Para Hoteles,0.26,""
2022-10-01,Norte,Total,0.35,""
2022-10-01,Patagonia,1 y 2 estrellas,0.58,""
2022-10-01,Patagonia,3 estrellas/boutiques/aparts,0.43,""
2022-10-01,Patagonia,4 y 5 estrellas,0.57,""
2022-10-01,Patagonia,Para Hoteles,0.3,""
2022-10-01,Patagonia,Total,0.46,""
2022-11-01,Buenos Aires,1 y 2 estrellas,0.32,""
2022-11-01,Buenos Aires,3 estrellas/boutiques/aparts,0.34,""
2022-11-01,Buenos Aires,4 y 5 estrellas,0.44,""
2022-11-01,Buenos Aires,Para Hoteles,0.3,""
2022-11-01,Buenos Aires,Total,0.34,""
2022-11-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-11-01,CABA,3 estrellas/boutiques/aparts,0.61,""
2022-11-01,CABA,4 y 5 estrellas,0.6,""
2022-11-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-11-01,CABA,Total,0.58,""
2022-11-01,Cuyo,1 y 2 estrellas,0.26,""
2022-11-01,Cuyo,3 estrellas/boutiques/aparts,0.4,""
2022-11-01,Cuyo,4 y 5 estrellas,0.49,""
2022-11-01,Cuyo,Para Hoteles,0.17,""
2022-11-01,Cuyo,Total,0.35,""
2022-11-01,Córdoba,1 y 2 estrellas,0.34,""
2022-11-01,Córdoba,3 estrellas/boutiques/aparts,0.38,""
2022-11-01,Córdoba,4 y 5 estrellas,0.43,""
2022-11-01,Córdoba,Para Hoteles,0.26,""
2022-11-01,Córdoba,Total,0.33,""
2022-11-01,Litoral,1 y 2 estrellas,0.26,""
2022-11-01,Litoral,3 estrellas/boutiques/aparts,0.34,""
2022-11-01,Litoral,4 y 5 estrellas,0.42,""
2022-11-01,Litoral,Para Hoteles,0.24,""
2022-11-01,Litoral,Total,0.33,""
2022-11-01,Norte,1 y 2 estrellas,0.17,""
2022-11-01,Norte,3 estrellas/boutiques/aparts,0.32,""
2022-11-01,Norte,4 y 5 estrellas,0.47,""
2022-11-01,Norte,Para Hoteles,0.21,""
2022-11-01,Norte,Total,0.29,""
2022-11-01,Patagonia,1 y 2 estrellas,0.46,""
2022-11-01,Patagonia,3 estrellas/boutiques/aparts,0.43,""
2022-11-01,Patagonia,4 y 5 estrellas,0.6,""
2022-11-01,Patagonia,Para Hoteles,0.3,""
2022-11-01,Patagonia,Total,0.44,""
2022-12-01,Buenos Aires,1 y 2 estrellas,0.31,""
2022-12-01,Buenos Aires,3 estrellas/boutiques/aparts,0.37,""
2022-12-01,Buenos Aires,4 y 5 estrellas,0.38,""
2022-12-01,Buenos Aires,Para Hoteles,0.33,""
2022-12-01,Buenos Aires,Total,0.34,""
2022-12-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-12-01,CABA,3 estrellas/boutiques/aparts,0.5,""
2022-12-01,CABA,4 y 5 estrellas,0.51,""
2022-12-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-12-01,CABA,Total,0.49,""
2022-12-01,Cuyo,1 y 2 estrellas,0.2,""
2022-12-01,Cuyo,3 estrellas/boutiques/aparts,0.31,""
2022-12-01,Cuyo,4 y 5 estrellas,0.3,""
2022-12-01,Cuyo,Para Hoteles,0.15,""
2022-12-01,Cuyo,Total,0.25,""
2022-12-01,Córdoba,1 y 2 estrellas,0.26,""
2022-12-01,Córdoba,3 estrellas/boutiques/aparts,0.36,""
2022-12-01,Córdoba,4 y 5 estrellas,0.35,""
2022-12-01,Córdoba,Para Hoteles,0.26,""
2022-12-01,Córdoba,Total,0.29,""
2022-12-01,Litoral,1 y 2 estrellas,0.23,""
2022-12-01,Litoral,3 estrellas/boutiques/aparts,0.29,""
2022-12-01,Litoral,4 y 5 estrellas,0.32,""
2022-12-01,Litoral,Para Hoteles,0.21,""
2022-12-01,Litoral,Total,0.27,""
2022-12-01,Norte,1 y 2 estrellas,0.14,""
2022-12-01,Norte,3 estrellas/boutiques/aparts,0.23,""
2022-12-01,Norte,4 y 5 estrellas,0.27,""
2022-12-01,Norte,Para Hoteles,0.13,""
2022-12-01,Norte,Total,0.19,""
2022-12-01,Patagonia,1 y 2 estrellas,0.49,""
2022-12-01,Patagonia,3 estrellas/boutiques/aparts,0.41,""
2022-12-01,Patagonia,4 y 5 estrellas,0.46,""
2022-12-01,Patagonia,Para Hoteles,0.29,""
2022-12-01,Patagonia,Total,0.4,""
2023-01-01,Buenos Aires,1 y 2 estrellas,0.71,""
2023-01-01,Buenos Aires,3 estrellas/boutiques/aparts,0.65,""
2023-01-01,Buenos Aires,4 y 5 estrellas,0.6,""
2023-01-01,Buenos Aires,Para Hoteles,0.66,""
2023-01-01,Buenos Aires,Total,0.66,""
2023-01-01,CABA,1 y 2 estrellas,0.44,""
2023-01-01,CABA,3 estrellas/boutiques/aparts,0.49,""
2023-01-01,CABA,4 y 5 estrellas,0.51,""
2023-01-01,CABA,Para Hoteles,0.4,""
2023-01-01,CABA,Total,0.49,""
2023-01-01,Cuyo,1 y 2 estrellas,0.33,""
2023-01-01,Cuyo,3 estrellas/boutiques/aparts,0.39,""
2023-01-01,Cuyo,4 y 5 estrellas,0.4,""
2023-01-01,Cuyo,Para Hoteles,0.38,""
2023-01-01,Cuyo,Total,0.38,""
2023-01-01,Córdoba,1 y 2 estrellas,0.53,""
2023-01-01,Córdoba,3 estrellas/boutiques/aparts,0.57,""
2023-01-01,Córdoba,4 y 5 estrellas,0.51,""
2023-01-01,Córdoba,Para Hoteles,0.6,""
2023-01-01,Córdoba,Total,0.57,""
2023-01-01,Litoral,1 y 2 estrellas,0.29,""
2023-01-01,Litoral,3 estrellas/boutiques/aparts,0.39,""
2023-01-01,Litoral,4 y 5 estrellas,0.45,""
2023-01-01,Litoral,Para Hoteles,0.41,""
2023-01-01,Litoral,Total,0.4,""
2023-01-01,Norte,1 y 2 estrellas,0.2,""
2023-01-01,Norte,3 estrellas/boutiques/aparts,0.3,""
2023-01-01,Norte,4 y 5 estrellas,0.32,""
2023-01-01,Norte,Para Hoteles,0.33,""
2023-01-01,Norte,Total,0.3,""
2023-01-01,Patagonia,1 y 2 estrellas,0.53,""
2023-01-01,Patagonia,3 estrellas/boutiques/aparts,0.56,""
2023-01-01,Patagonia,4 y 5 estrellas,0.58,""
2023-01-01,Patagonia,Para Hoteles,0.54,""
2023-01-01,Patagonia,Total,0.55,""
2023-02-01,Buenos Aires,1 y 2 estrellas,0.61,""
2023-02-01,Buenos Aires,3 estrellas/boutiques/aparts,0.57,""
2023-02-01,Buenos Aires,4 y 5 estrellas,0.53,""
2023-02-01,Buenos Aires,Para Hoteles,0.62,""
2023-02-01,Buenos Aires,Total,0.59,""
2023-02-01,CABA,1 y 2 estrellas,0.44,""
2023-02-01,CABA,3 estrellas/boutiques/aparts,0.5,""
2023-02-01,CABA,4 y 5 estrellas,0.5,""
2023-02-01,CABA,Para Hoteles,0.41,""
2023-02-01,CABA,Total,0.48,""
2023-02-01,Cuyo,1 y 2 estrellas,0.34,""
2023-02-01,Cuyo,3 estrellas/boutiques/aparts,0.41,""
2023-02-01,Cuyo,4 y 5 estrellas,0.39,""
2023-02-01,Cuyo,Para Hoteles,0.34,""
2023-02-01,Cuyo,Total,0.38,""
2023-02-01,Córdoba,1 y 2 estrellas,0.5,""
2023-02-01,Córdoba,3 estrellas/boutiques/aparts,0.54,""
2023-02-01,Córdoba,4 y 5 estrellas,0.52,""
2023-02-01,Córdoba,Para Hoteles,0.61,""
2023-02-01,Córdoba,Total,0.56,""
2023-02-01,Litoral,1 y 2 estrellas,0.31,""
2023-02-01,Litoral,3 estrellas/boutiques/aparts,0.36,""
2023-02-01,Litoral,4 y 5 estrellas,0.42,""
2023-02-01,Litoral,Para Hoteles,0.45,""
2023-02-01,Litoral,Total,0.4,""
2023-02-01,Norte,1 y 2 estrellas,0.24,""
2023-02-01,Norte,3 estrellas/boutiques/aparts,0.3,""
2023-02-01,Norte,4 y 5 estrellas,0.36,""
2023-02-01,Norte,Para Hoteles,0.35,""
2023-02-01,Norte,Total,0.32,""
2023-02-01,Patagonia,1 y 2 estrellas,0.51,""
2023-02-01,Patagonia,3 estrellas/boutiques/aparts,0.52,""
2023-02-01,Patagonia,4 y 5 estrellas,0.57,""
2023-02-01,Patagonia,Para Hoteles,0.48,""
2023-02-01,Patagonia,Total,0.52,""
2023-03-01,Buenos Aires,1 y 2 estrellas,0.32,""
2023-03-01,Buenos Aires,3 estrellas/boutiques/aparts,0.3,""
2023-03-01,Buenos Aires,4 y 5 estrellas,0.34,""
2023-03-01,Buenos Aires,Para Hoteles,0.38,""
2023-03-01,Buenos Aires,Total,0.34,""
2023-03-01,CABA,1 y 2 estrellas,0.43,""
2023-03-01,CABA,3 estrellas/boutiques/aparts,0.53,""
2023-03-01,CABA,4 y 5 estrellas,0.52,""
2023-03-01,CABA,Para Hoteles,0.47,""
2023-03-01,CABA,Total,0.51,""
2023-03-01,Cuyo,1 y 2 estrellas,0.25,""
2023-03-01,Cuyo,3 estrellas/boutiques/aparts,0.33,""
2023-03-01,Cuyo,4 y 5 estrellas,0.39,""
2023-03-01,Cuyo,Para Hoteles,0.19,""
2023-03-01,Cuyo,Total,0.29,""
2023-03-01,Córdoba,1 y 2 estrellas,0.29,""
2023-03-01,Córdoba,3 estrellas/boutiques/aparts,0.34,""
2023-03-01,Córdoba,4 y 5 estrellas,0.37,""
2023-03-01,Córdoba,Para Hoteles,0.27,""
2023-03-01,Córdoba,Total,0.3,""
2023-03-01,Litoral,1 y 2 estrellas,0.25,""
2023-03-01,Litoral,3 estrellas/boutiques/aparts,0.33,""
2023-03-01,Litoral,4 y 5 estrellas,0.37,""
2023-03-01,Litoral,Para Hoteles,0.29,""
2023-03-01,Litoral,Total,0.32,""
2023-03-01,Norte,1 y 2 estrellas,0.22,""
2023-03-01,Norte,3 estrellas/boutiques/aparts,0.26,""
2023-03-01,Norte,4 y 5 estrellas,0.38,""
2023-03-01,Norte,Para Hoteles,0.22,""
2023-03-01,Norte,Total,0.26,""
2023-03-01,Patagonia,1 y 2 estrellas,0.42,""
2023-03-01,Patagonia,3 estrellas/boutiques/aparts,0.43,""
2023-03-01,Patagonia,4 y 5 estrellas,0.49,""
2023-03-01,Patagonia,Para Hoteles,0.35,""
2023-03-01,Patagonia,Total,0.42,""
2023-04-01,Buenos Aires,1 y 2 estrellas,0.25,""
2023-04-01,Buenos Aires,3 estrellas/boutiques/aparts,0.23,""
2023-04-01,Buenos Aires,4 y 5 estrellas,0.27,""
2023-04-01,Buenos Aires,Para Hoteles,0.23,""
2023-04-01,Buenos Aires,Total,0.24,""
2023-04-01,CABA,1 y 2 estrellas,0.48,""
2023-04-01,CABA,3 estrellas/boutiques/aparts,0.57,""
2023-04-01,CABA,4 y 5 estrellas,0.53,""
2023-04-01,CABA,Para Hoteles,0.4,""
2023-04-01,CABA,Total,0.52,""
2023-04-01,Cuyo,1 y 2 estrellas,0.26,""
2023-04-01,Cuyo,3 estrellas/boutiques/aparts,0.37,""
2023-04-01,Cuyo,4 y 5 estrellas,0.44,""
2023-04-01,Cuyo,Para Hoteles,0.17,""
2023-04-01,Cuyo,Total,0.32,""
2023-04-01,Córdoba,1 y 2 estrellas,0.25,""
2023-04-01,Córdoba,3 estrellas/boutiques/aparts,0.33,""
2023-04-01,Córdoba,4 y 5 estrellas,0.37,""
2023-04-01,Córdoba,Para Hoteles,0.21,""
2023-04-01,Córdoba,Total,0.26,""
2023-04-01,Litoral,1 y 2 estrellas,0.26,""
2023-04-01,Litoral,3 estrellas/boutiques/aparts,0.37,""
2023-04-01,Litoral,4 y 5 estrellas,0.4,""
2023-04-01,Litoral,Para Hoteles,0.3,""
2023-04-01,Litoral,Total,0.35,""
2023-04-01,Norte,1 y 2 estrellas,0.21,""
2023-04-01,Norte,3 estrellas/boutiques/aparts,0.28,""
2023-04-01,Norte,4 y 5 estrellas,0.41,""
2023-04-01,Norte,Para Hoteles,0.22,""
2023-04-01,Norte,Total,0.27,""
2023-04-01,Patagonia,1 y 2 estrellas,0.34,""
2023-04-01,Patagonia,3 estrellas/boutiques/aparts,0.36,""
2023-04-01,Patagonia,4 y 5 estrellas,0.47,""
2023-04-01,Patagonia,Para Hoteles,0.29,""
2023-04-01,Patagonia,Total,0.37,""
2023-05-01,Buenos Aires,1 y 2 estrellas,0.21,""
2023-05-01,Buenos Aires,3 estrellas/boutiques/aparts,0.2,""
2023-05-01,Buenos Aires,4 y 5 estrellas,0.24,""
2023-05-01,Buenos Aires,Para Hoteles,0.15,""
2023-05-01,Buenos Aires,Total,0.19,""
2023-05-01,CABA,1 y 2 estrellas,0.46,""
2023-05-01,CABA,3 estrellas/boutiques/aparts,0.51,""
2023-05-01,CABA,4 y 5 estrellas,0.49,""
2023-05-01,CABA,Para Hoteles,0.37,""
2023-05-01,CABA,Total,0.48,""
2023-05-01,Cuyo,1 y 2 estrellas,0.27,""
2023-05-01,Cuyo,3 estrellas/boutiques/aparts,0.34,""
2023-05-01,Cuyo,4 y 5 estrellas,0.45,""
2023-05-01,Cuyo,Para Hoteles,0.15,""
2023-05-01,Cuyo,Total,0.31,""
2023-05-01,Córdoba,1 y 2 estrellas,0.21,""
2023-05-01,Córdoba,3 estrellas/boutiques/aparts,0.36,""
2023-05-01,Córdoba,4 y 5 estrellas,0.37,""
2023-05-01,Córdoba,Para Hoteles,0.18,""
2023-05-01,Córdoba,Total,0.25,""
2023-05-01,Litoral,1 y 2 estrellas,0.26,""
2023-05-01,Litoral,3 estrellas/boutiques/aparts,0.3,""
2023-05-01,Litoral,4 y 5 estrellas,0.38,""
2023-05-01,Litoral,Para Hoteles,0.25,""
2023-05-01,Litoral,Total,0.31,""
2023-05-01,Norte,1 y 2 estrellas,0.22,""
2023-05-01,Norte,3 estrellas/boutiques/aparts,0.3,""
2023-05-01,Norte,4 y 5 estrellas,0.45,""
2023-05-01,Norte,Para Hoteles,0.2,""
2023-05-01,Norte,Total,0.28,""
2023-05-01,Patagonia,1 y 2 estrellas,0.3,""
2023-05-01,Patagonia,3 estrellas/boutiques/aparts,0.29,""
2023-05-01,Patagonia,4 y 5 estrellas,0.37,""
2023-05-01,Patagonia,Para Hoteles,0.23,""
2023-05-01,Patagonia,Total,0.3,""
2023-06-01,Buenos Aires,1 y 2 estrellas,0.18,""
2023-06-01,Buenos Aires,3 estrellas/boutiques/aparts,0.16,""
2023-06-01,Buenos Aires,4 y 5 estrellas,0.22,""
2023-06-01,Buenos Aires,Para Hoteles,0.14,""
2023-06-01,Buenos Aires,Total,0.17,""
2023-06-01,CABA,1 y 2 estrellas,0.5,""
2023-06-01,CABA,3 estrellas/boutiques/aparts,0.54,""
2023-06-01,CABA,4 y 5 estrellas,0.52,""
2023-06-01,CABA,Para Hoteles,0.41,""
2023-06-01,CABA,Total,0.51,""
2023-06-01,Cuyo,1 y 2 estrellas,0.27,""
2023-06-01,Cuyo,3 estrellas/boutiques/aparts,0.36,""
2023-06-01,Cuyo,4 y 5 estrellas,0.45,""
2023-06-01,Cuyo,Para Hoteles,0.16,""
2023-06-01,Cuyo,Total,0.32,""
2023-06-01,Córdoba,1 y 2 estrellas,0.21,""
2023-06-01,Córdoba,3 estrellas/boutiques/aparts,0.34,""
2023-06-01,Córdoba,4 y 5 estrellas,0.39,""
2023-06-01,Córdoba,Para Hoteles,0.2,""
2023-06-01,Córdoba,Total,0.26,""
2023-06-01,Litoral,1 y 2 estrellas,0.25,""
2023-06-01,Litoral,3 estrellas/boutiques/aparts,0.32,""
2023-06-01,Litoral,4 y 5 estrellas,0.42,""
